feature,horizon_ms,blocks,positive_blocks,positive_share,min_block,max_block,N,mean_signed_bps,avg_hit_rate,period,q
leader1000_extOFI,2000,8,8,1.0,0.1870003470627687,0.6480209812319787,5856,0.47746835387992764,0.4854849726775956,WEEKDAY12,0.95
leader1000_extOFI,5000,8,8,1.0,0.2967575561583949,0.754543698894647,4458,0.5394511867316956,0.5567519066846119,WEEKDAY12,0.95
leader1000_extOFI,10000,8,8,1.0,0.34634743073564117,0.703190608379154,3372,0.5269025021603861,0.5800711743772242,WEEKDAY12,0.95
leader1000_extOFI,30000,8,8,1.0,0.2731079481973972,1.0842206700031358,1797,0.6168425236342215,0.5792988313856428,WEEKDAY12,0.95
depthBoth,1000,14,14,1.0,0.14636071943315376,0.5047271389049328,15477,0.33159364194657864,0.4058280028429282,ALL24,0.95
depthBoth,2000,14,14,1.0,0.22524869704959663,0.6227485496730699,11424,0.449325176030226,0.5224089635854342,ALL24,0.95
depthBoth,5000,14,14,1.0,0.38201347877723735,0.7348545835669398,7939,0.5759643843905233,0.615820632321451,ALL24,0.95
depthBoth,10000,14,14,1.0,0.45234209622749827,0.8458186854361576,5926,0.6394922629811938,0.6385420182247722,ALL24,0.95
depthBoth,30000,14,14,1.0,0.3609807001880005,1.1783280593229868,3271,0.6879194527275756,0.6215224701926017,ALL24,0.95
depthL1_extOFI,1000,14,14,1.0,0.15588338336631483,0.5662304755605335,15424,0.3574347075740916,0.43756483402489627,ALL24,0.95
depthL1_extOFI,2000,14,14,1.0,0.23127706386022465,0.6797848095038221,11602,0.4774916145191291,0.5530942940872263,ALL24,0.95
depthL1_extOFI,5000,14,14,1.0,0.39759221658970306,0.7407943438814776,8128,0.5989688519224092,0.6370570866141733,ALL24,0.95
depthL1_extOFI,10000,14,14,1.0,0.4332881080868729,0.8413104937163018,6078,0.6378373222197862,0.6410003290556104,ALL24,0.95
depthL1_extOFI,30000,14,14,1.0,0.5228956630466856,0.9931223970325483,3324,0.7144835378030344,0.6302647412755716,ALL24,0.95
gap_depthBoth,1000,14,14,1.0,0.12278653641492332,0.6359450773076559,9670,0.34726169130625556,0.31747673216132366,ALL24,0.95
gap_depthBoth,2000,14,14,1.0,0.21016944942721105,0.7902497742729115,6536,0.49988521923215334,0.44920440636474906,ALL24,0.95
gap_depthBoth,5000,14,14,1.0,0.36993496075636206,1.039380546807329,4402,0.6532857001404054,0.5720127214902317,ALL24,0.95
gap_depthBoth,10000,14,14,1.0,0.4932365837283434,1.3641797421060835,3396,0.7597452836655242,0.6224970553592462,ALL24,0.95
gap_depthBoth,30000,14,14,1.0,0.4800963961796622,1.673805985478539,2126,0.7886180222530678,0.6199435559736595,ALL24,0.95
gap_depthL1,1000,14,14,1.0,0.12003365864594139,0.6272901017408462,10192,0.341471366221924,0.3159340659340659,ALL24,0.95
gap_depthL1,2000,14,14,1.0,0.2085851683200223,0.7946968718824804,6869,0.49732640544919304,0.4476634153443005,ALL24,0.95
gap_depthL1,5000,14,14,1.0,0.36018485023045743,1.0354169391386179,4596,0.6513023003309832,0.5691906005221932,ALL24,0.95
gap_depthL1,10000,14,14,1.0,0.4828755436480591,1.3466022003472913,3521,0.7641894085723926,0.6216983811417212,ALL24,0.95
gap_depthL1,30000,14,14,1.0,0.507413637063681,1.6784576299127039,2182,0.7843742922173087,0.6182401466544455,ALL24,0.95
gap_depth_extOFI,1000,14,14,1.0,0.13230206468816244,0.7179730128845043,8618,0.3894219563635151,0.3245532606173126,ALL24,0.95
gap_depth_extOFI,2000,14,14,1.0,0.22154627328237145,0.8958127037546366,5907,0.5584719658315689,0.45573048925004234,ALL24,0.95
gap_depth_extOFI,5000,14,14,1.0,0.38347281959051155,1.0802488688116418,4015,0.7255389641921761,0.5808219178082191,ALL24,0.95
gap_depth_extOFI,10000,14,14,1.0,0.48432079920223103,1.3643054271103419,3139,0.8521478111869196,0.6314112774769035,ALL24,0.95
gap_depth_extOFI,30000,14,14,1.0,0.4144950064254004,1.6761489783871277,2023,0.8128611981689632,0.6287691547207118,ALL24,0.95
gap_extOFI,1000,14,14,1.0,0.13635720304605678,0.676242188004707,9922,0.3909831231769374,0.3065914130215682,ALL24,0.95
gap_extOFI,2000,14,14,1.0,0.22778396236692214,0.8413474435727386,6725,0.5576991563289452,0.4312267657992565,ALL24,0.95
gap_extOFI,5000,14,14,1.0,0.3785409564794352,1.011824746621399,4471,0.730175795927471,0.557593379557146,ALL24,0.95
gap_extOFI,10000,14,14,1.0,0.5799850068114746,1.3300000993645318,3420,0.8917818573512815,0.6160818713450292,ALL24,0.95
gap_extOFI,30000,14,14,1.0,0.5191032941662937,1.814313337616241,2158,0.9454759040465209,0.6283595922150139,ALL24,0.95
gap_leader1000,1000,14,14,1.0,0.29030965747502563,0.7380518617699167,7022,0.4792652663030352,0.42153232697237253,ALL24,0.95
gap_leader1000,2000,14,14,1.0,0.33802777591464217,0.8206338468975755,6162,0.5439732267213302,0.4866926322622525,ALL24,0.95
gap_leader1000,5000,14,14,1.0,0.3977962793938426,0.9010656565541626,4993,0.6303300801761872,0.5553775285399559,ALL24,0.95
gap_leader1000,10000,14,14,1.0,0.3640898262636755,1.0216263065017748,3934,0.6535177662671056,0.5894763599389934,ALL24,0.95
gap_leader1000,30000,14,14,1.0,0.39067589560108346,1.6374675728827228,2417,0.7691064323894545,0.5986760446834919,ALL24,0.95
gap_localOFI,1000,14,14,1.0,0.13201842756248935,0.6163775510073111,8238,0.366756596867038,0.3191308570041272,ALL24,0.95
gap_localOFI,2000,14,14,1.0,0.194827674656852,0.7352417252832527,6089,0.49243131294022735,0.42634258498932504,ALL24,0.95
gap_localOFI,5000,14,14,1.0,0.32734409269781856,0.9937603097040365,4280,0.6353863023593597,0.5441588785046729,ALL24,0.95
gap_localOFI,10000,14,14,1.0,0.46502016235296995,1.1950166614696838,3319,0.7576253493108167,0.5983730039168424,ALL24,0.95
gap_localOFI,30000,14,14,1.0,0.40555212742863284,1.932004204253164,2097,0.8129636446036188,0.6175488793514544,ALL24,0.95
gap_localTrade,1000,14,14,1.0,0.32144102684328524,1.1556815640516738,4005,0.719426533410252,0.46916354556803996,ALL24,0.95
gap_localTrade,2000,14,14,1.0,0.4120184194530036,1.2600308922218126,3456,0.8302937547325997,0.5436921296296297,ALL24,0.95
gap_localTrade,5000,14,14,1.0,0.522874866609161,1.3539365580017453,2803,0.9594729941716508,0.6264716375312166,ALL24,0.95
gap_localTrade,10000,14,14,1.0,0.6482501395371809,1.5376472089143023,2342,1.1099829721591277,0.6515798462852262,ALL24,0.95
gap_localTrade,30000,14,14,1.0,0.5232318328109177,2.3392677453345674,1625,1.216816005392405,0.6375384615384615,ALL24,0.95
leader1000_extOFI,1000,14,14,1.0,0.1510494990264517,0.612096973651534,12458,0.33185583788262496,0.3303098410659817,ALL24,0.95
leader1000_extOFI,2000,14,14,1.0,0.1870003470627687,0.6480209812319787,10405,0.38285570611961245,0.3992311388755406,ALL24,0.95
leader1000_extOFI,5000,14,14,1.0,0.2300437116702409,0.754543698894647,7991,0.45235789886407163,0.48379426855212115,ALL24,0.95
leader1000_extOFI,10000,14,14,1.0,0.24468658119561326,0.703190608379154,6091,0.4627390976964882,0.5207683467410934,ALL24,0.95
leader1000_extOFI,30000,14,14,1.0,0.13349753671692102,1.0842206700031358,3344,0.5325243198445915,0.5535287081339713,ALL24,0.95
