feature,horizon_ms,blocks,positive_blocks,positive_share,min_block,max_block,N,mean_signed_bps,avg_hit_rate,period,q
leader_gap_100ms,100,6,6,1.0,0.018042033027575115,0.02898182253029534,29380,0.023336168845786567,0.03740639891082369,WEEKEND12,0.8
leader_gap_100ms,200,6,6,1.0,0.019256468555032484,0.03694151297143897,29380,0.02508593471680034,0.047345132743362835,WEEKEND12,0.8
leader_gap_100ms,500,6,6,1.0,0.019530619296175902,0.03279463710024451,29379,0.024541954278546822,0.0689608223561047,WEEKEND12,0.8
leader_gap_100ms,1000,6,6,1.0,0.01625551800284093,0.03635135179911612,29378,0.022634178566989845,0.09588807951528354,WEEKEND12,0.8
leader_gap_100ms,2000,6,6,1.0,0.02669786474756015,0.05678009079880559,19034,0.035216357788361186,0.14841861931280867,WEEKEND12,0.8
leader_gap_100ms,5000,6,5,0.8333333333333334,-0.0007048186210593184,0.09498124900019211,10250,0.047786690489820406,0.23785365853658536,WEEKEND12,0.8
leader_gap_100ms,10000,6,6,1.0,0.004717047803238581,0.15144965389970044,6105,0.06750184213340328,0.3199017199017199,WEEKEND12,0.8
leader_gap_100ms,30000,6,5,0.8333333333333334,-0.1571897109852813,0.286153909442428,2436,0.03938954524232788,0.41133004926108374,WEEKEND12,0.8
leader_gap_200ms,100,6,6,1.0,0.019842771822013498,0.029040574328628277,28316,0.024781646938692763,0.03930639920892781,WEEKEND12,0.8
leader_gap_200ms,200,6,6,1.0,0.021835369558561867,0.03275876413228007,28316,0.026662151339624754,0.05021895747987004,WEEKEND12,0.8
leader_gap_200ms,500,6,6,1.0,0.023136634864660846,0.04064638467694902,28315,0.029334748426077684,0.07335334628288893,WEEKEND12,0.8
leader_gap_200ms,1000,6,6,1.0,0.02066040555780316,0.045175273539557,28314,0.030099479248483815,0.10259942078123896,WEEKEND12,0.8
leader_gap_200ms,2000,6,6,1.0,0.02525442720598413,0.066033647891559,18687,0.044642902212691064,0.15438540161609676,WEEKEND12,0.8
leader_gap_200ms,5000,6,6,1.0,0.03094822527472055,0.11952699442048415,10168,0.0603525729360885,0.2464594807238395,WEEKEND12,0.8
leader_gap_200ms,10000,6,6,1.0,0.03380832726189805,0.1605704242060957,6084,0.08461099518219904,0.3252794214332676,WEEKEND12,0.8
leader_gap_200ms,30000,6,5,0.8333333333333334,-0.28851463371206304,0.34980205498970396,2426,0.04707258821240243,0.42250618301731246,WEEKEND12,0.8
leader_gap_500ms,100,6,6,1.0,0.022494655373656355,0.04088345786728781,25353,0.029396455123931985,0.04342681339486451,WEEKEND12,0.8
leader_gap_500ms,200,6,6,1.0,0.024696807820702712,0.04675598039830973,25353,0.032604841473943595,0.05616692304658226,WEEKEND12,0.8
leader_gap_500ms,500,6,6,1.0,0.027272269199835247,0.05593314440600694,25353,0.03772736001696912,0.08247544669269909,WEEKEND12,0.8
leader_gap_500ms,1000,6,6,1.0,0.028333035247412285,0.07404107534144766,25352,0.04500510408988514,0.11620384979488797,WEEKEND12,0.8
leader_gap_500ms,2000,6,6,1.0,0.031388443979774874,0.08456103270662635,17425,0.05767327820329138,0.16459110473457675,WEEKEND12,0.8
leader_gap_500ms,5000,6,6,1.0,0.061917283390002714,0.16922579375539892,9838,0.09446756514523523,0.25930067086806263,WEEKEND12,0.8
leader_gap_500ms,10000,6,6,1.0,0.08149016286623179,0.2223915674312983,5953,0.12143473431597104,0.3352931295145305,WEEKEND12,0.8
leader_gap_500ms,30000,6,6,1.0,0.011288230166209742,0.2569341090394689,2398,0.11068828493592422,0.42827356130108424,WEEKEND12,0.8
bitget_ofi,100,8,8,1.0,0.04244784885835713,0.11006004839534222,34625,0.07032206218555391,0.11803610108303249,WEEKDAY12,0.8
bitget_ofi,200,8,8,1.0,0.05678850662263727,0.13955166703000427,34625,0.0948248503256943,0.16020216606498194,WEEKDAY12,0.8
bitget_ofi,500,8,8,1.0,0.08013252802427726,0.18830216282261555,34623,0.13440348499767715,0.23160904600987783,WEEKDAY12,0.8
bitget_ofi,1000,8,8,1.0,0.1054071111344348,0.22946848545525297,34620,0.16975808551321941,0.2982668977469671,WEEKDAY12,0.8
bitget_ofi,2000,8,8,1.0,0.1240467589037997,0.265549414871075,23651,0.20068856496787021,0.3632404549490508,WEEKDAY12,0.8
bitget_ofi,5000,8,8,1.0,0.1667775223280106,0.37403671739045113,12633,0.2454945081043878,0.4447083036491728,WEEKDAY12,0.8
bitget_ofi,10000,8,8,1.0,0.17322442293026458,0.46211839130227156,7233,0.2693930586315864,0.4921885801188995,WEEKDAY12,0.8
bitget_ofi,30000,8,8,1.0,0.11586206489989284,0.49595545576196465,2692,0.3006933354760264,0.5185735512630015,WEEKDAY12,0.8
bitget_trade_flow,100,8,8,1.0,0.029726952582304133,0.08209891955676135,42819,0.05379504823453157,0.083631098344193,WEEKDAY12,0.8
bitget_trade_flow,200,8,8,1.0,0.03385045636353418,0.09881104045230445,42818,0.06403479389483326,0.1122425148302116,WEEKDAY12,0.8
bitget_trade_flow,500,8,8,1.0,0.04159177541381329,0.1283094217945055,42818,0.08230775279531577,0.16747629501611472,WEEKDAY12,0.8
bitget_trade_flow,1000,8,8,1.0,0.054029406373367915,0.14364447850581583,42817,0.09717402794209594,0.22726954247144826,WEEKDAY12,0.8
bitget_trade_flow,2000,8,8,1.0,0.049950903337954336,0.1626726490097609,28104,0.10765548364814108,0.29486905778536865,WEEKDAY12,0.8
bitget_trade_flow,5000,8,8,1.0,0.047300092728886176,0.17697790452871306,14033,0.11109217368838906,0.38851279127770255,WEEKDAY12,0.8
bitget_trade_flow,10000,8,8,1.0,0.057028288398265625,0.18025932520625954,7725,0.12216580407957764,0.4475080906148867,WEEKDAY12,0.8
bitget_trade_flow,30000,8,7,0.875,-0.3331500850775895,0.39708820694755576,2762,0.10943911170698314,0.49348298334540186,WEEKDAY12,0.8
depth_imbalance_l1,100,8,8,1.0,0.05245058229148599,0.15292279951478033,27824,0.10364929261946218,0.1577055779183439,WEEKDAY12,0.8
depth_imbalance_l1,200,8,8,1.0,0.07348938579415572,0.21519580726560725,27824,0.14560503768252095,0.2132691201840138,WEEKDAY12,0.8
depth_imbalance_l1,500,8,8,1.0,0.11686639304016293,0.3111359288810799,27823,0.22475422698540232,0.30848578514178915,WEEKDAY12,0.8
