session,period,asset,feature,horizon_ms,q,threshold,N,mean_signed_bps,hit_rate
20260906T221530Z_db18dc51,WD,ETH,gap_depth_extOFI,30000,0.95,0.8377605393711782,186,0.4144950064254004,0.5053763440860215
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,1000,0.8,0.5027999396101103,2512,0.31177834446705527,0.3554936305732484
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,2000,0.8,0.5027999396101103,1694,0.36682619372922215,0.4651711924439197
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,5000,0.8,0.5027999396101103,1047,0.4538061924238033,0.5530085959885387
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,10000,0.8,0.5027999396101103,681,0.5303420030272172,0.5624082232011748
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,30000,0.8,0.5027999396101103,294,0.46866850883966077,0.5272108843537415
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,1000,0.9,0.6662132358415951,1387,0.4740819974529185,0.4167267483777938
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,2000,0.9,0.6662132358415951,990,0.5781436284304254,0.5202020202020202
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,5000,0.9,0.6662132358415951,662,0.738776358654886,0.5936555891238671
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,10000,0.9,0.6662132358415951,479,0.9413362280269285,0.615866388308977
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,30000,0.9,0.6662132358415951,246,0.5926161817395443,0.5447154471544715
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,1000,0.95,0.8377605393711782,755,0.676242188004707,0.45695364238410596
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,2000,0.95,0.8377605393711782,565,0.832025234292191,0.5646017699115045
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,5000,0.95,0.8377605393711782,406,0.9708345977500796,0.603448275862069
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,10000,0.95,0.8377605393711782,324,1.025515944256477,0.6203703703703703
20260906T221530Z_db18dc51,WD,ETH,gap_extOFI,30000,0.95,0.8377605393711782,196,0.7599288717978487,0.5306122448979592
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,1000,0.8,0.5027999396101103,2091,0.29725312971056983,0.37637494021999046
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,2000,0.8,0.5027999396101103,1702,0.281149771038738,0.4488836662749706
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,5000,0.8,0.5027999396101103,1095,0.38255977997033613,0.5296803652968036
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,10000,0.8,0.5027999396101103,720,0.41031415675344834,0.5430555555555555
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,30000,0.8,0.5027999396101103,303,0.407137196410475,0.5214521452145214
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,1000,0.9,0.6662132358415951,1263,0.45046998978846264,0.43705463182897863
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,2000,0.9,0.6662132358415951,1068,0.43664879684305513,0.49625468164794007
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,5000,0.9,0.6662132358415951,764,0.5360160557278059,0.5549738219895288
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,10000,0.9,0.6662132358415951,550,0.7029647936473212,0.5818181818181818
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,30000,0.9,0.6662132358415951,267,0.6397970189156469,0.5393258426966292
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,1000,0.95,0.8377605393711782,701,0.6904294520278347,0.4950071326676177
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,2000,0.95,0.8377605393711782,622,0.6994550704340887,0.5498392282958199
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,5000,0.95,0.8377605393711782,483,0.742516829477332,0.5817805383022774
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,10000,0.95,0.8377605393711782,379,0.7172543728238425,0.5883905013192612
20260906T221530Z_db18dc51,WD,ETH,gap_leader1000,30000,0.95,0.8377605393711782,212,0.8009132201352005,0.5471698113207547
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,1000,0.8,0.5027999396101103,2175,0.32253171356730886,0.37103448275862067
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,2000,0.8,0.5027999396101103,1578,0.35660268220741137,0.4645120405576679
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,5000,0.8,0.5027999396101103,1017,0.4550936607072053,0.543756145526057
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,10000,0.8,0.5027999396101103,674,0.5608768240096852,0.56973293768546
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,30000,0.8,0.5027999396101103,295,0.16524807025678556,0.49830508474576274
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,1000,0.9,0.6662132358415951,1227,0.4756596769424647,0.42461287693561534
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,2000,0.9,0.6662132358415951,933,0.5361567958195237,0.5155412647374062
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,5000,0.9,0.6662132358415951,653,0.6516614883681131,0.5803981623277182
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,10000,0.9,0.6662132358415951,476,0.9157200407442947,0.6197478991596639
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,30000,0.9,0.6662132358415951,245,0.9190406597921358,0.5755102040816327
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,1000,0.95,0.8377605393711782,656,0.6163775510073111,0.4496951219512195
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,2000,0.95,0.8377605393711782,515,0.7352417252832527,0.5533980582524272
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,5000,0.95,0.8377605393711782,393,0.8744237781413584,0.5979643765903307
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,10000,0.95,0.8377605393711782,313,0.938067946078236,0.6198083067092651
20260906T221530Z_db18dc51,WD,ETH,gap_localOFI,30000,0.95,0.8377605393711782,192,0.8968347209956589,0.5677083333333334
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,1000,0.8,0.5027999396101103,992,0.5665821176133102,0.4566532258064516
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,2000,0.8,0.5027999396101103,839,0.6534991497590872,0.531585220500596
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,5000,0.8,0.5027999396101103,633,0.7924315675579355,0.6034755134281201
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,10000,0.8,0.5027999396101103,469,0.9913592756342314,0.6545842217484008
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,30000,0.8,0.5027999396101103,242,0.8365749231530867,0.5867768595041323
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,1000,0.9,0.6662132358415951,606,0.7507524100799516,0.4933993399339934
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,2000,0.9,0.6662132358415951,528,0.8712317207834817,0.5776515151515151
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,5000,0.9,0.6662132358415951,418,1.0221306787999094,0.6291866028708134
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,10000,0.9,0.6662132358415951,325,1.091196555002165,0.6338461538461538
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,30000,0.9,0.6662132358415951,196,0.6757081970684532,0.5612244897959183
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,1000,0.95,0.8377605393711782,369,0.9972817864446741,0.5528455284552846
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,2000,0.95,0.8377605393711782,327,1.1094022166733177,0.6024464831804281
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,5000,0.95,0.8377605393711782,269,1.3539365580017453,0.6840148698884758
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,10000,0.95,0.8377605393711782,224,1.372483435500221,0.6607142857142857
20260906T221530Z_db18dc51,WD,ETH,gap_localTrade,30000,0.95,0.8377605393711782,146,1.4596402579077923,0.5821917808219178
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,1000,0.8,0.39751201851267914,2996,0.29709541425178776,0.3825100133511348
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,2000,0.8,0.39751201851267914,2171,0.28722469856131105,0.45831414094887146
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,5000,0.8,0.39751201851267914,1310,0.35887446131490053,0.518320610687023
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,10000,0.8,0.39751201851267914,803,0.45357275601810054,0.564134495641345
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,30000,0.8,0.39751201851267914,322,0.8099898152613982,0.562111801242236
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,1000,0.9,0.5969341840405453,1786,0.42312094766360253,0.43784994400895855
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,2000,0.9,0.5969341840405453,1391,0.44868302392076903,0.49892163910855497
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,5000,0.9,0.5969341840405453,955,0.5314274108907764,0.562303664921466
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,10000,0.9,0.5969341840405453,646,0.5680983429038156,0.5773993808049536
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,30000,0.9,0.5969341840405453,293,0.9078397860370777,0.552901023890785
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,1000,0.95,0.7816190902524731,1024,0.612096973651534,0.5068359375
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,2000,0.95,0.7816190902524731,841,0.6480209812319787,0.5481569560047562
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,5000,0.95,0.7816190902524731,636,0.754543698894647,0.6116352201257862
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,10000,0.95,0.7816190902524731,480,0.703190608379154,0.61875
20260906T221530Z_db18dc51,WD,ETH,leader1000_extOFI,30000,0.95,0.7816190902524731,249,0.9023611767861098,0.5783132530120482
20260907T070729Z_48d293bf,WD,BTC,depthBoth,1000,0.8,0.9088192114820832,3091,0.2435990112168951,0.30799094144289874
20260907T070729Z_48d293bf,WD,BTC,depthBoth,2000,0.8,0.9088192114820832,1953,0.3408683005011162,0.42908346134152586
20260907T070729Z_48d293bf,WD,BTC,depthBoth,5000,0.8,0.9088192114820832,1099,0.5191877536577236,0.5450409463148317
20260907T070729Z_48d293bf,WD,BTC,depthBoth,10000,0.8,0.9088192114820832,683,0.576196013347387,0.6002928257686676
20260907T070729Z_48d293bf,WD,BTC,depthBoth,30000,0.8,0.9088192114820832,287,0.4712794662029032,0.5679442508710801
20260907T070729Z_48d293bf,WD,BTC,depthBoth,1000,0.9,0.9624666783618268,1859,0.30838321891356574,0.38031199569661106
20260907T070729Z_48d293bf,WD,BTC,depthBoth,2000,0.9,0.9624666783618268,1262,0.4389950726369051,0.5023771790808241
20260907T070729Z_48d293bf,WD,BTC,depthBoth,5000,0.9,0.9624666783618268,794,0.6015330053394043,0.6070528967254408
20260907T070729Z_48d293bf,WD,BTC,depthBoth,10000,0.9,0.9624666783618268,543,0.5911559789486014,0.6243093922651933
20260907T070729Z_48d293bf,WD,BTC,depthBoth,30000,0.9,0.9624666783618268,256,0.5344333320291014,0.55859375
20260907T070729Z_48d293bf,WD,BTC,depthBoth,1000,0.95,0.9858677575249772,1018,0.3815353046090606,0.44204322200392926
20260907T070729Z_48d293bf,WD,BTC,depthBoth,2000,0.95,0.9858677575249772,750,0.49020992967136634,0.544
20260907T070729Z_48d293bf,WD,BTC,depthBoth,5000,0.95,0.9858677575249772,520,0.6590022804435853,0.6461538461538462
20260907T070729Z_48d293bf,WD,BTC,depthBoth,10000,0.95,0.9858677575249772,395,0.5719835576827007,0.6354430379746835
20260907T070729Z_48d293bf,WD,BTC,depthBoth,30000,0.95,0.9858677575249772,221,0.6854761692771726,0.6063348416289592
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,1000,0.8,0.9049882104384737,2961,0.2584985009153342,0.32792975346166836
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,2000,0.8,0.9049882104384737,1927,0.347400848056427,0.4395433316035288
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,5000,0.8,0.9049882104384737,1096,0.49881586758002217,0.551094890510949
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,10000,0.8,0.9049882104384737,687,0.555140942812427,0.604075691411936
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,30000,0.8,0.9049882104384737,290,0.4244236131126582,0.5551724137931034
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,1000,0.9,0.9650818167210223,1755,0.3253869071582085,0.39544159544159546
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,2000,0.9,0.9650818167210223,1237,0.4430792995918054,0.513338722716249
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,5000,0.9,0.9650818167210223,795,0.589816370158493,0.6088050314465409
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,10000,0.9,0.9650818167210223,544,0.6131647747426819,0.6341911764705882
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,30000,0.9,0.9650818167210223,259,0.5029370887052583,0.5521235521235521
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,1000,0.95,0.9883141411609052,971,0.40250145803078835,0.46446961894953653
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,2000,0.95,0.9883141411609052,732,0.5019771749329446,0.5737704918032787
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,5000,0.95,0.9883141411609052,522,0.7010064995970676,0.6647509578544061
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,10000,0.95,0.9883141411609052,396,0.6600188200935332,0.6590909090909091
20260907T070729Z_48d293bf,WD,BTC,depthL1_extOFI,30000,0.95,0.9883141411609052,216,0.7050671690129876,0.5925925925925926
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,1000,0.8,0.4146193779601681,1974,0.23903650578151034,0.2512664640324215
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,2000,0.8,0.4146193779601681,1180,0.3523654723680244,0.35847457627118645
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,5000,0.8,0.4146193779601681,662,0.5514168216984301,0.513595166163142
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,10000,0.8,0.4146193779601681,443,0.7826155096820306,0.6072234762979684
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,30000,0.8,0.4146193779601681,231,0.4078773233905672,0.5627705627705628
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,1000,0.9,0.5563402015233978,1060,0.31840353719979436,0.30471698113207546
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,2000,0.9,0.5563402015233978,673,0.4662358516836081,0.4413075780089153
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,5000,0.9,0.5563402015233978,412,0.7589349160097395,0.6067961165048543
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,10000,0.9,0.5563402015233978,299,0.9578702243749622,0.6588628762541806
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,30000,0.9,0.5563402015233978,176,1.0443404975471433,0.6477272727272727
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,1000,0.95,0.6899182072173105,557,0.49223311609246573,0.3895870736086176
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,2000,0.95,0.6899182072173105,370,0.7258839619716372,0.5540540540540541
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,5000,0.95,0.6899182072173105,248,1.039380546807329,0.6733870967741935
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,10000,0.95,0.6899182072173105,189,1.3641797421060835,0.7142857142857143
20260907T070729Z_48d293bf,WD,BTC,gap_depthBoth,30000,0.95,0.6899182072173105,132,1.673805985478539,0.7424242424242424
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,1000,0.8,0.4146193779601681,2012,0.23434092350412716,0.24801192842942346
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,2000,0.8,0.4146193779601681,1201,0.3356339174314418,0.35387177352206495
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,5000,0.8,0.4146193779601681,671,0.5443261582684783,0.5096870342771982
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,10000,0.8,0.4146193779601681,449,0.7200485353672514,0.5968819599109132
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,30000,0.8,0.4146193779601681,233,0.3167801593081683,0.5579399141630901
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,1000,0.9,0.5563402015233978,1075,0.3141852274011263,0.3023255813953488
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,2000,0.9,0.5563402015233978,681,0.46989708343195885,0.44052863436123346
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,5000,0.9,0.5563402015233978,415,0.7504267247477354,0.6048192771084338
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,10000,0.9,0.5563402015233978,302,0.9198432054739266,0.6490066225165563
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,30000,0.9,0.5563402015233978,176,1.0545790586515553,0.6477272727272727
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,1000,0.95,0.6899182072173105,559,0.4883468191354938,0.3881932021466905
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,2000,0.95,0.6899182072173105,372,0.7320947221844688,0.5510752688172043
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,5000,0.95,0.6899182072173105,250,1.0354169391386179,0.668
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,10000,0.95,0.6899182072173105,191,1.3466022003472913,0.7068062827225131
20260907T070729Z_48d293bf,WD,BTC,gap_depthL1,30000,0.95,0.6899182072173105,133,1.6784576299127039,0.7368421052631579
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,1000,0.8,0.4146193779601681,1819,0.2554033327743136,0.2594832325453546
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,2000,0.8,0.4146193779601681,1129,0.3554500633256753,0.3675819309123118
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,5000,0.8,0.4146193779601681,650,0.5689444274572147,0.52
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,10000,0.8,0.4146193779601681,435,0.7222347644962517,0.6
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,30000,0.8,0.4146193779601681,231,0.35056007390539795,0.5627705627705628
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,1000,0.9,0.5563402015233978,976,0.3235282049444789,0.3145491803278688
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,2000,0.9,0.5563402015233978,646,0.45538295061362355,0.4458204334365325
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,5000,0.9,0.5563402015233978,402,0.7680150287479922,0.6069651741293532
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,10000,0.9,0.5563402015233978,291,0.9601366621161264,0.6632302405498282
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,30000,0.9,0.5563402015233978,173,1.1250690728406512,0.6589595375722543
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,1000,0.95,0.6899182072173105,514,0.512213537829102,0.4046692607003891
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,2000,0.95,0.6899182072173105,358,0.7100185330946471,0.553072625698324
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,5000,0.95,0.6899182072173105,241,1.0802488688116418,0.6846473029045643
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,10000,0.95,0.6899182072173105,184,1.3643054271103419,0.717391304347826
20260907T070729Z_48d293bf,WD,BTC,gap_depth_extOFI,30000,0.95,0.6899182072173105,129,1.6761489783871277,0.751937984496124
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,1000,0.8,0.4146193779601681,2241,0.22466456203520302,0.22579205711735834
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,2000,0.8,0.4146193779601681,1368,0.30955169341523064,0.3252923976608187
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,5000,0.8,0.4146193779601681,746,0.49819541008867174,0.4772117962466488
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,10000,0.8,0.4146193779601681,484,0.7538951293554107,0.5764462809917356
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,30000,0.8,0.4146193779601681,241,0.4680115212854945,0.5850622406639004
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,1000,0.9,0.5563402015233978,1188,0.29217186121480687,0.281986531986532
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,2000,0.9,0.5563402015233978,768,0.40451385794880856,0.3971354166666667
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,5000,0.9,0.5563402015233978,458,0.6502136805870555,0.5524017467248908
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,10000,0.9,0.5563402015233978,324,0.8355746663192852,0.6018518518518519
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,30000,0.9,0.5563402015233978,185,1.1436244741616188,0.6486486486486487
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,1000,0.95,0.6899182072173105,659,0.48831352453645177,0.3581183611532625
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,2000,0.95,0.6899182072173105,448,0.6633307717866129,0.48214285714285715
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,5000,0.95,0.6899182072173105,288,1.011824746621399,0.6111111111111112
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,10000,0.95,0.6899182072173105,215,1.3300000993645318,0.6790697674418604
20260907T070729Z_48d293bf,WD,BTC,gap_extOFI,30000,0.95,0.6899182072173105,143,1.814313337616241,0.7132867132867133
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,1000,0.8,0.4146193779601681,1062,0.3686948577827829,0.3681732580037665
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,2000,0.8,0.4146193779601681,865,0.4201060317019497,0.42890173410404625
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,5000,0.8,0.4146193779601681,638,0.5750409894236723,0.512539184952978
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,10000,0.8,0.4146193779601681,460,0.7148636848155894,0.5739130434782609
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,30000,0.8,0.4146193779601681,237,0.5709628014389986,0.5991561181434599
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,1000,0.9,0.5563402015233978,650,0.477115764860925,0.42923076923076925
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,2000,0.9,0.5563402015233978,550,0.5700468746010404,0.5072727272727273
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,5000,0.9,0.5563402015233978,430,0.6849429462706971,0.5837209302325581
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,10000,0.9,0.5563402015233978,326,0.8767138038629797,0.6226993865030674
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,30000,0.9,0.5563402015233978,189,1.1318333630533364,0.656084656084656
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,1000,0.95,0.6899182072173105,396,0.6886442352230815,0.5303030303030303
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,2000,0.95,0.6899182072173105,344,0.8062812651723861,0.5930232558139535
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,5000,0.95,0.6899182072173105,281,0.9010656565541626,0.6120996441281139
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,10000,0.95,0.6899182072173105,226,0.9949002547792561,0.6592920353982301
20260907T070729Z_48d293bf,WD,BTC,gap_leader1000,30000,0.95,0.6899182072173105,152,1.6374675728827228,0.6842105263157895
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,1000,0.8,0.4146193779601681,1943,0.2213444324568405,0.23468862583633557
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,2000,0.8,0.4146193779601681,1256,0.32452273681759214,0.3343949044585987
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,5000,0.8,0.4146193779601681,719,0.5262277025265927,0.4756606397774687
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,10000,0.8,0.4146193779601681,470,0.7281682618322638,0.5574468085106383
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,30000,0.8,0.4146193779601681,237,0.5761773915926187,0.5780590717299579
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,1000,0.9,0.5563402015233978,1043,0.30150186834232506,0.28475551294343243
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,2000,0.9,0.5563402015233978,694,0.40791792477853117,0.3919308357348703
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,5000,0.9,0.5563402015233978,433,0.6474546866277191,0.5381062355658198
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,10000,0.9,0.5563402015233978,307,0.7747995812093541,0.5732899022801303
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,30000,0.9,0.5563402015233978,177,1.2707567139421743,0.6666666666666666
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,1000,0.95,0.6899182072173105,558,0.4859782858526993,0.36200716845878134
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,2000,0.95,0.6899182072173105,390,0.6535201340900832,0.47435897435897434
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,5000,0.95,0.6899182072173105,269,0.9937603097040365,0.587360594795539
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,10000,0.95,0.6899182072173105,203,1.1950166614696838,0.6354679802955665
20260907T070729Z_48d293bf,WD,BTC,gap_localOFI,30000,0.95,0.6899182072173105,134,1.932004204253164,0.7388059701492538
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,1000,0.8,0.4146193779601681,1030,0.3843250263200643,0.3446601941747573
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,2000,0.8,0.4146193779601681,807,0.4474172820796974,0.41016109045848825
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,5000,0.8,0.4146193779601681,543,0.5682138948359078,0.5009208103130756
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,10000,0.8,0.4146193779601681,390,0.7723583303779696,0.5794871794871795
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,30000,0.8,0.4146193779601681,212,1.060227084517329,0.6132075471698113
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,1000,0.9,0.5563402015233978,605,0.4918017235313679,0.4099173553719008
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,2000,0.9,0.5563402015233978,486,0.5479773899933664,0.48148148148148145
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,5000,0.9,0.5563402015233978,345,0.7523277665096388,0.5855072463768116
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,10000,0.9,0.5563402015233978,263,1.0011345102067517,0.6159695817490495
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,30000,0.9,0.5563402015233978,157,1.3530078136631196,0.6369426751592356
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,1000,0.95,0.6899182072173105,357,0.705676312758169,0.5014005602240896
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,2000,0.95,0.6899182072173105,287,0.8402083950170703,0.5818815331010453
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,5000,0.95,0.6899182072173105,215,1.1567523716422146,0.6558139534883721
20260907T070729Z_48d293bf,WD,BTC,gap_localTrade,10000,0.95,0.6899182072173105,172,1.4509294557583716,0.686046511627907
