session,period,asset,feature,horizon_ms,q,threshold,N,mean_signed_bps,median_signed_bps,hit_rate,mean_abs_move
20260907T070729Z_48d293bf,WD,BTC,external_ofi,100,0.95,0.3837211092018483,2400,0.14179923563738733,0.0,0.18083333333333335,0.15661220251279598
20260907T070729Z_48d293bf,WD,BTC,external_ofi,200,0.95,0.3837211092018483,2400,0.18024687185166907,0.0,0.22916666666666666,0.21124604896948107
20260907T070729Z_48d293bf,WD,BTC,external_ofi,500,0.95,0.3837211092018483,2400,0.24265834736466335,0.0,0.3016666666666667,0.2999504367142345
20260907T070729Z_48d293bf,WD,BTC,external_ofi,1000,0.95,0.3837211092018483,2400,0.2860782333979508,0.0,0.3545833333333333,0.3987736987135996
20260907T070729Z_48d293bf,WD,BTC,external_ofi,2000,0.95,0.3837211092018483,1813,0.3405296136466744,0.0,0.4153337010479868,0.5371404329327344
20260907T070729Z_48d293bf,WD,BTC,external_ofi,5000,0.95,0.3837211092018483,1140,0.4419444245207007,0.0,0.49912280701754386,0.8190868830459527
20260907T070729Z_48d293bf,WD,BTC,external_ofi,10000,0.95,0.3837211092018483,724,0.5860995132995979,0.1574993973962174,0.5524861878453039,1.1157461123156274
20260907T070729Z_48d293bf,WD,BTC,external_ofi,30000,0.95,0.3837211092018483,307,0.4409966573679344,0.28912815293003796,0.5635179153094463,2.1072236369267157
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,100,0.8,1.0,9098,0.008081031571869743,0.0,0.017916025500109914,0.016103070605871402
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,200,0.8,1.0,9098,0.008945330029163936,0.0,0.027808309518575512,0.029135801194945087
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,500,0.8,1.0,9098,0.013394560493797569,0.0,0.05726533304022862,0.07412976412327657
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,1000,0.8,1.0,9098,0.01513349004185335,0.0,0.09419652670916685,0.13919643061824838
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,2000,0.8,1.0,4935,0.027006915984994294,0.0,0.15866261398176293,0.2559206849664911
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,5000,0.8,1.0,2077,-0.03231583106386929,0.0,0.23350987000481463,0.5286893773253514
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,10000,0.8,1.0,1058,0.07057351347141008,0.0,0.3610586011342155,0.8835418034659588
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,30000,0.8,1.0,357,0.28052860323115764,0.012588132662305396,0.5014005602240896,1.715244121528271
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,100,0.9,1.0,9098,0.008081031571869743,0.0,0.017916025500109914,0.016103070605871402
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,200,0.9,1.0,9098,0.008945330029163936,0.0,0.027808309518575512,0.029135801194945087
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,500,0.9,1.0,9098,0.013394560493797569,0.0,0.05726533304022862,0.07412976412327657
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,1000,0.9,1.0,9098,0.01513349004185335,0.0,0.09419652670916685,0.13919643061824838
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,2000,0.9,1.0,4935,0.027006915984994294,0.0,0.15866261398176293,0.2559206849664911
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,5000,0.9,1.0,2077,-0.03231583106386929,0.0,0.23350987000481463,0.5286893773253514
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,10000,0.9,1.0,1058,0.07057351347141008,0.0,0.3610586011342155,0.8835418034659588
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,30000,0.9,1.0,357,0.28052860323115764,0.012588132662305396,0.5014005602240896,1.715244121528271
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,100,0.95,1.0,9098,0.008081031571869743,0.0,0.017916025500109914,0.016103070605871402
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,200,0.95,1.0,9098,0.008945330029163936,0.0,0.027808309518575512,0.029135801194945087
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,500,0.95,1.0,9098,0.013394560493797569,0.0,0.05726533304022862,0.07412976412327657
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,1000,0.95,1.0,9098,0.01513349004185335,0.0,0.09419652670916685,0.13919643061824838
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,2000,0.95,1.0,4935,0.027006915984994294,0.0,0.15866261398176293,0.2559206849664911
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,5000,0.95,1.0,2077,-0.03231583106386929,0.0,0.23350987000481463,0.5286893773253514
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,10000,0.95,1.0,1058,0.07057351347141008,0.0,0.3610586011342155,0.8835418034659588
20260907T070729Z_48d293bf,WD,BTC,external_trade_flow,30000,0.95,1.0,357,0.28052860323115764,0.012588132662305396,0.5014005602240896,1.715244121528271
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,100,0.8,7.117705985736945e-07,3786,0.07101920628051549,0.0,0.09587955625990491,0.08421792864554097
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,200,0.8,7.117705985736945e-07,3786,0.0911348512721889,0.0,0.12651875330163762,0.11870292972772357
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,500,0.8,7.117705985736945e-07,3786,0.12546522182904624,0.0,0.1814580031695721,0.19679809710510715
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,1000,0.8,7.117705985736945e-07,3786,0.1555962154506636,0.0,0.23111463285789752,0.28397376173423194
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,2000,0.8,7.117705985736945e-07,2502,0.2069903064405954,0.0,0.30815347721822545,0.4233013451932966
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,5000,0.8,7.117705985736945e-07,1373,0.32743919965704343,0.0,0.41733430444282593,0.7227120575489766
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,10000,0.8,7.117705985736945e-07,813,0.33834601993966734,0.0,0.4489544895448955,1.037318773994658
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,30000,0.8,7.117705985736945e-07,325,0.30696974220204737,0.0,0.49230769230769234,1.892622591926797
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,100,0.9,0.0007558593136630271,2832,0.10155903133049733,0.0,0.13312146892655366,0.12156337807291215
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,200,0.9,0.0007558593136630271,2832,0.12719917859437588,0.0,0.1719632768361582,0.16356303291397617
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,500,0.9,0.0007558593136630271,2832,0.17284165190986453,0.0,0.23622881355932204,0.25299434982954866
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,1000,0.9,0.0007558593136630271,2832,0.19682698289741438,0.0,0.2838983050847458,0.34798412075324925
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,2000,0.9,0.0007558593136630271,2067,0.24208761883625715,0.0,0.34591194968553457,0.47687023198830925
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,5000,0.9,0.0007558593136630271,1248,0.35072734327097776,0.0,0.4342948717948718,0.7608432427290103
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,10000,0.9,0.0007558593136630271,768,0.31208547105273626,0.0,0.4544270833333333,1.051768691162573
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,30000,0.9,0.0007558593136630271,316,0.2780596996801933,0.1762531620147475,0.5348101265822784,2.010402355106552
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,100,0.95,0.12999024536619605,1762,0.15445458339895876,0.0,0.2054483541430193,0.18154650851285747
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,200,0.95,0.12999024536619605,1762,0.19800636029006186,0.0,0.2542565266742338,0.2427308383510875
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,500,0.95,0.12999024536619605,1762,0.25712793655905564,0.0,0.3195232690124858,0.3415811874512491
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,1000,0.95,0.12999024536619605,1762,0.30409666748013203,0.0,0.37343927355278095,0.4521881709972445
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,2000,0.95,0.12999024536619605,1399,0.3504620852222924,0.0,0.4303073624017155,0.6001155329884218
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,5000,0.95,0.12999024536619605,925,0.48004990261200986,0.0,0.4962162162162162,0.8871175803916206
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,10000,0.95,0.12999024536619605,614,0.4579453926692246,0.08808564074231948,0.5260586319218241,1.225556393592677
20260907T070729Z_48d293bf,WD,BTC,fair_accel_100ms,30000,0.95,0.12999024536619605,282,0.6145043754473856,0.3399618063955392,0.574468085106383,2.108869948928201
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,100,0.8,0.4146193779601681,2547,0.08434361819577237,0.0,0.0840204161758932,0.09270917804318192
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,200,0.8,0.4146193779601681,2547,0.10699814617185588,0.0,0.10836277974087162,0.1236235135287507
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,500,0.8,0.4146193779601681,2547,0.14926453362992206,0.0,0.1574401256380055,0.19491030073566623
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,1000,0.8,0.4146193779601681,2547,0.18848071383913875,0.0,0.21240675304279544,0.2901488766314247
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,2000,0.8,0.4146193779601681,1491,0.2681999647710559,0.0,0.3071763916834339,0.4873785735881309
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,5000,0.8,0.4146193779601681,796,0.4712023609748871,0.0,0.45603015075376885,0.8967456285982505
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,10000,0.8,0.4146193779601681,514,0.7028406432834516,0.3079403003858534,0.5583657587548638,1.3048562784841884
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,30000,0.8,0.4146193779601681,249,0.6193819686407404,0.4153367500622064,0.5863453815261044,2.106848999147568
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,100,0.9,0.5563402015233978,1365,0.14006186124357026,0.0,0.12161172161172161,0.1480247160325461
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,200,0.9,0.5563402015233978,1365,0.1672317664826081,0.0,0.14871794871794872,0.1874843020893777
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,500,0.9,0.5563402015233978,1365,0.20732798306656328,0.0,0.20586080586080585,0.2812910453135572
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,1000,0.9,0.5563402015233978,1365,0.26449490138078957,0.0,0.2600732600732601,0.385782257401835
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,2000,0.9,0.5563402015233978,850,0.3928970713649568,0.0,0.38235294117647056,0.6189857466006237
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,5000,0.9,0.5563402015233978,502,0.5941867084237648,0.2265919504028474,0.5318725099601593,1.02774134495544
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,10000,0.9,0.5563402015233978,347,0.7721394251195981,0.47957423913202535,0.590778097982709,1.5530682158983267
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,30000,0.9,0.5563402015233978,195,1.0866062963591205,0.7424839236753915,0.6410256410256411,2.4695383631039247
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,100,0.95,0.6899182072173105,750,0.24311121774975816,0.0,0.18666666666666668,0.2526988384670996
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,200,0.95,0.6899182072173105,750,0.2843134705390589,0.0,0.22,0.3068244201095142
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,500,0.95,0.6899182072173105,750,0.33602565341539214,0.0,0.2733333333333333,0.42464409031854133
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,1000,0.95,0.6899182072173105,750,0.4188931469547566,0.0,0.3333333333333333,0.5447936619638963
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,2000,0.95,0.6899182072173105,488,0.6102718974577699,0.0,0.4651639344262295,0.8132617093631066
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,5000,0.95,0.6899182072173105,315,0.8317787172940347,0.5165165620287867,0.5746031746031746,1.274669961198833
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,10000,0.95,0.6899182072173105,236,1.0165592082013428,0.9700060845195776,0.6483050847457628,1.8772566263389223
20260907T070729Z_48d293bf,WD,BTC,fair_gap_reversion,30000,0.95,0.6899182072173105,153,1.5868485217370067,0.9211844672100187,0.673202614379085,2.6761672025436667
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,100,0.8,0.1294850448199729,2778,0.0670673429638833,0.0,0.09467242620590353,0.09681781475159179
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,200,0.8,0.1294850448199729,2778,0.0888861386671991,0.0,0.1216702663786897,0.14428857704150788
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,500,0.8,0.1294850448199729,2778,0.12040252257145131,0.0,0.1789056875449964,0.22968988114042202
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,1000,0.8,0.1294850448199729,2778,0.1535287913561477,0.0,0.238300935925126,0.3411894995197357
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,2000,0.8,0.1294850448199729,1876,0.1477341636324271,0.0,0.3033049040511727,0.4856240896965216
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,5000,0.8,0.1294850448199729,1116,0.16574302132119628,0.0,0.37992831541218636,0.8171842489954263
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,10000,0.8,0.1294850448199729,702,0.2670848123467125,0.0,0.452991452991453,1.0971532967564501
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,30000,0.8,0.1294850448199729,302,0.25471665272798727,0.006293242442490855,0.5,2.0968644995036287
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,100,0.9,0.3322988246936913,1620,0.12912922565041426,0.0,0.13518518518518519,0.1727131386910574
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,200,0.9,0.3322988246936913,1620,0.1572948469305654,0.0,0.17777777777777778,0.2363157005064029
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,500,0.9,0.3322988246936913,1620,0.18512663013941494,0.0,0.23580246913580247,0.335773193481131
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,1000,0.9,0.3322988246936913,1620,0.21497560901397875,0.0,0.29074074074074074,0.4587398738450379
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,2000,0.9,0.3322988246936913,1199,0.21967830918213133,0.0,0.34612176814011675,0.6117710856598051
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,5000,0.9,0.3322988246936913,802,0.3064337316859033,0.0,0.4251870324189526,0.9262714351590376
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,10000,0.9,0.3322988246936913,544,0.31563139501542564,0.0,0.49264705882352944,1.3148338854174038
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,30000,0.9,0.3322988246936913,261,0.41244248757199514,0.1762721339628556,0.5363984674329502,2.1217776838118843
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,100,0.95,0.5335770307323712,997,0.17286357432768332,0.0,0.1675025075225677,0.21513267489016152
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,200,0.95,0.5335770307323712,997,0.21190358175259574,0.0,0.20661985957873621,0.2890472295277808
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,500,0.95,0.5335770307323712,997,0.2530266217040561,0.0,0.27382146439317956,0.3964199687418499
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,1000,0.95,0.5335770307323712,997,0.29960013656869294,0.0,0.3340020060180542,0.5631423861666115
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,2000,0.95,0.5335770307323712,784,0.38726251415634777,0.0,0.40433673469387754,0.735197509592618
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,5000,0.95,0.5335770307323712,568,0.3754047830246464,0.0,0.4894366197183099,1.0219023320601666
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,10000,0.95,0.5335770307323712,419,0.5279859586361806,0.2640948025032652,0.5513126491646778,1.4177444502488985
20260907T070729Z_48d293bf,WD,BTC,leader_gap_1000ms,30000,0.95,0.5335770307323712,225,0.9458045685316405,0.629627367842177,0.6444444444444445,2.3822180026240423
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,100,0.8,0.0005443890478997263,3921,0.05648474944312454,0.0,0.07855138995154297,0.07861499960192103
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,200,0.8,0.0005443890478997263,3921,0.06933669571582955,0.0,0.10328997704667177,0.11217586222609577
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,500,0.8,0.0005443890478997263,3921,0.0831535522568844,0.0,0.14639122672787555,0.1867332232616814
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,1000,0.8,0.0005443890478997263,3921,0.091081752803236,0.0,0.18388166284111196,0.2769706374811586
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,2000,0.8,0.0005443890478997263,2558,0.10738842715014807,0.0,0.2529319781078968,0.41346998097157966
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,5000,0.8,0.0005443890478997263,1381,0.16907600686135305,0.0,0.36278059377262856,0.7262818562856831
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,10000,0.8,0.0005443890478997263,815,0.08063737187025842,0.0,0.403680981595092,1.0526543939101842
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,30000,0.8,0.0005443890478997263,325,0.07983196717778955,0.0,0.48923076923076925,1.8996103629483265
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,100,0.9,0.0008841755596651663,3197,0.0772385926002443,0.0,0.10353456365342509,0.10490327104547242
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,200,0.9,0.0008841755596651663,3197,0.10174789549005855,0.0,0.13606506099468252,0.1442055380139149
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,500,0.9,0.0008841755596651663,3197,0.13368424806374002,0.0,0.18892711917422583,0.22778131410215294
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,1000,0.9,0.0008841755596651663,3197,0.14660981683180363,0.0,0.23052862058179543,0.3214326528433082
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,2000,0.9,0.0008841755596651663,2281,0.14744946838463946,0.0,0.285839544059623,0.44482692602656176
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,5000,0.9,0.0008841755596651663,1311,0.20613463055987152,0.0,0.38443935926773454,0.7305071515655646
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,10000,0.9,0.0008841755596651663,795,0.15819582207943145,0.0,0.43018867924528303,1.0499875725307837
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,30000,0.9,0.0008841755596651663,321,0.021367969788915177,0.0,0.48286604361370716,1.961840521149859
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,100,0.95,0.05872154440887123,2421,0.09946319584621503,0.0,0.13548120611317638,0.1340331261803947
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,200,0.95,0.05872154440887123,2421,0.12715611189965656,0.0,0.16893845518380834,0.1852171606272454
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,500,0.95,0.05872154440887123,2421,0.1558384006426467,0.0,0.21891780256092525,0.2729344174848129
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,1000,0.95,0.05872154440887123,2421,0.18060516803023463,0.0,0.2680710450227179,0.3738280668449861
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,2000,0.95,0.05872154440887123,1850,0.18262207118705565,0.0,0.3172972972972973,0.4916537408786727
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,5000,0.95,0.05872154440887123,1139,0.22537029521075452,0.0,0.3880597014925373,0.7903284667436805
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,10000,0.95,0.05872154440887123,715,0.30886430894255557,0.0,0.46013986013986014,1.1703245388735717
20260907T070729Z_48d293bf,WD,BTC,leader_gap_100ms,30000,0.95,0.05872154440887123,303,0.4320277864259447,0.06295809886736524,0.5247524752475248,2.0423775759571914
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,100,0.8,0.001254268175043681,3768,0.06028564284995669,0.0,0.08572186836518046,0.08587021999230189
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,200,0.8,0.001254268175043681,3768,0.07594900417843198,0.0,0.10987261146496816,0.1163757757084151
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,500,0.8,0.001254268175043681,3768,0.08886262470977199,0.0,0.15684713375796178,0.19550482250304574
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,1000,0.8,0.001254268175043681,3768,0.0971914177522777,0.0,0.1947983014861996,0.2862191569577298
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,2000,0.8,0.001254268175043681,2495,0.11798921964900423,0.0,0.262124248496994,0.424198806988846
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,5000,0.8,0.001254268175043681,1374,0.16530083647586535,0.0,0.3573508005822416,0.7211887922961764
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,10000,0.8,0.001254268175043681,812,0.11677536842780457,0.0,0.4002463054187192,1.039966601392227
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,30000,0.8,0.001254268175043681,325,0.040689143110064774,0.0,0.49538461538461537,1.8945636131180577
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,100,0.9,0.01656836571777738,2879,0.08803617626612274,0.0,0.11462313303230288,0.1126841520007142
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,200,0.9,0.01656836571777738,2879,0.10846625930998079,0.0,0.1431052448766933,0.15459994588751175
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,500,0.9,0.01656836571777738,2879,0.13819008251447276,0.0,0.20076415422021535,0.24244381563530826
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,1000,0.9,0.01656836571777738,2879,0.16409739798817288,0.0,0.24696075026050712,0.3412689668731535
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,2000,0.9,0.01656836571777738,2118,0.17153172394670166,0.0,0.3031161473087819,0.4582666476225828
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,5000,0.9,0.01656836571777738,1260,0.24258867178930837,0.0,0.3761904761904762,0.7401190570779729
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,10000,0.9,0.01656836571777738,776,0.2430865635148954,0.0,0.4420103092783505,1.0530218856007045
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,30000,0.9,0.01656836571777738,316,0.2827944156541417,0.0314264674722763,0.5126582278481012,1.9508063176727224
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,100,0.95,0.19271832684806436,1799,0.12229601594396337,0.0,0.14841578654808227,0.16145756002209535
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,200,0.95,0.19271832684806436,1799,0.14612465331923047,0.0,0.18343524180100054,0.21589187719282293
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,500,0.95,0.19271832684806436,1799,0.17869321511673875,0.0,0.23957754307948861,0.3114802614348119
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,1000,0.95,0.19271832684806436,1799,0.22202147703419534,0.0,0.2896053362979433,0.42576152767219305
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,2000,0.95,0.19271832684806436,1401,0.2363954169775463,0.0,0.337615988579586,0.5669817405274727
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,5000,0.95,0.19271832684806436,925,0.25331779148774314,0.0,0.39675675675675676,0.8640782304013546
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,10000,0.95,0.19271832684806436,613,0.36259629783189723,0.0,0.4893964110929853,1.2551236429386152
20260907T070729Z_48d293bf,WD,BTC,leader_gap_200ms,30000,0.95,0.19271832684806436,282,0.3476565553830973,0.10076358421840934,0.5283687943262412,2.1686069840233873
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,100,0.8,0.00720379809263568,3304,0.06618553721348094,0.0,0.09231234866828088,0.09449500087944404
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,200,0.8,0.00720379809263568,3304,0.08221925254975337,0.0,0.12167070217917676,0.13188521159791636
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,500,0.8,0.00720379809263568,3304,0.11094347044321969,0.0,0.18008474576271186,0.21085528941183954
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,1000,0.8,0.00720379809263568,3304,0.13678789953138462,0.0,0.23062953995157384,0.3152933927197205
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,2000,0.8,0.00720379809263568,2334,0.15410075763118825,0.0,0.2874892887746358,0.43968647288649765
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,5000,0.8,0.00720379809263568,1330,0.19830153250939908,0.0,0.3744360902255639,0.7272031719886005
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,10000,0.8,0.00720379809263568,801,0.18521392700693204,0.0,0.43196004993757803,1.0257426532751128
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,30000,0.8,0.00720379809263568,320,0.4484805013113931,0.0,0.4875,1.9536235428681028
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,100,0.9,0.1892396307463859,1990,0.10369261269972789,0.0,0.13668341708542714,0.14917534864914794
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,200,0.9,0.1892396307463859,1990,0.12583914153991957,0.0,0.1728643216080402,0.20731140669180192
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,500,0.9,0.1892396307463859,1990,0.15924936627296482,0.0,0.22964824120603014,0.2960901916999738
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,1000,0.9,0.1892396307463859,1990,0.19090343156774714,0.0,0.27587939698492464,0.4150333305041173
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,2000,0.9,0.1892396307463859,1523,0.21083084117093392,0.0,0.32698621142481943,0.5489339730598812
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,5000,0.9,0.1892396307463859,959,0.25931017379515847,0.0,0.40875912408759124,0.8620937508772164
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,10000,0.9,0.1892396307463859,631,0.32484107080718566,0.0,0.47702060221870046,1.2605763542295194
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,30000,0.9,0.1892396307463859,287,0.3692985842768969,0.25213225094243213,0.5400696864111498,2.1486367856721813
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,100,0.95,0.38814474894024487,1201,0.15381821423562514,0.0,0.1623646960865945,0.1920312531093341
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,200,0.95,0.38814474894024487,1201,0.18499467259633173,0.0,0.2073272273105745,0.25722782807926264
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,500,0.95,0.38814474894024487,1201,0.20565521468333128,0.0,0.26894254787676936,0.37269368162227545
20260907T070729Z_48d293bf,WD,BTC,leader_gap_500ms,1000,0.95,0.38814474894024487,1201,0.21578767567164941,0.0,0.3122398001665279,0.49123196407333863
