session,period,asset,feature,horizon_ms,q,threshold,N,mean_signed_bps,median_signed_bps,hit_rate,mean_abs_move
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,200,0.8,0.4445754207982325,3317,0.15891153173348205,0.0,0.19023213747362075,0.2366545408648757
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,500,0.8,0.4445754207982325,3316,0.21107189654600467,0.0,0.2750301568154403,0.37269611975257166
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,1000,0.8,0.4445754207982325,3316,0.26076598276177987,0.0,0.3597708082026538,0.5514950660267522
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,2000,0.8,0.4445754207982325,2152,0.33062731661501377,0.0,0.46933085501858735,0.847926406216115
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,5000,0.8,0.4445754207982325,1208,0.3517283834648971,0.09013237331878532,0.5223509933774835,1.358367844614887
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,10000,0.8,0.4445754207982325,744,0.41745198544400447,0.19842065888397986,0.5309139784946236,1.9266085075233532
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,30000,0.8,0.4445754207982325,304,0.5876568235323505,0.4528645567458689,0.5394736842105263,3.2512497707453543
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,100,0.9,0.5699971443053898,1958,0.19191128402794927,0.0,0.18488253319713993,0.22398032154283518
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,200,0.9,0.5699971443053898,1957,0.2390459678968653,0.0,0.24271844660194175,0.31149553209006486
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,500,0.9,0.5699971443053898,1957,0.30350264796899934,0.0,0.33367399080224835,0.4634947421836662
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,1000,0.9,0.5699971443053898,1957,0.36416335833822056,0.0,0.42054164537557487,0.6559613898723257
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,2000,0.9,0.5699971443053898,1400,0.4404194580479383,0.1414362568658012,0.5257142857142857,0.9614585893782301
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,5000,0.9,0.5699971443053898,895,0.45799399059910256,0.25559121763052417,0.5631284916201117,1.4348177018915125
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,10000,0.9,0.5699971443053898,593,0.4811843270694095,0.31866070728581164,0.5615514333895447,2.068748078714634
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,30000,0.9,0.5699971443053898,273,0.5437718488218123,0.7009945838598597,0.5457875457875457,3.517012423707419
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,100,0.95,0.6847119225199537,1161,0.28050431539719656,0.0,0.24031007751937986,0.3071127913348893
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,200,0.95,0.6847119225199537,1161,0.32953530606184295,0.0,0.2954349698535745,0.39523057730599714
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,500,0.95,0.6847119225199537,1161,0.3973796693756406,0.0,0.39104220499569337,0.5585701183165953
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,1000,0.95,0.6847119225199537,1161,0.47600275004526355,0.0,0.48664944013781225,0.7447962630431333
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,2000,0.95,0.6847119225199537,896,0.5597372570510819,0.3720290699038564,0.5915178571428571,1.0647386070443807
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,5000,0.95,0.6847119225199537,628,0.5104944889201496,0.408802459295754,0.6035031847133758,1.5532007184064331
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,10000,0.95,0.6847119225199537,452,0.46887528725331834,0.31875682647286574,0.5663716814159292,2.158630321105669
20260908T120838Z_3cfee030,NEW12,BTC,fair_gap_reversion,30000,0.95,0.6847119225199537,236,0.30091714956724214,0.5486455524267297,0.5296610169491526,3.6124841011576008
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,100,0.8,0.3777083028871501,3680,0.08051690320577738,0.0,0.1279891304347826,0.14599532162637674
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,200,0.8,0.3777083028871501,3680,0.10400549991468303,0.0,0.18342391304347827,0.23193818738395744
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,500,0.8,0.3777083028871501,3680,0.14315884830297088,0.0,0.2779891304347826,0.4080042444743875
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,1000,0.8,0.3777083028871501,3680,0.19144962966511378,0.0,0.3717391304347826,0.6212326179621703
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,2000,0.8,0.3777083028871501,2450,0.17388173757075706,0.0,0.43755102040816324,0.8766383984741744
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,5000,0.8,0.3777083028871501,1336,0.25407237436008806,0.07659054857611647,0.5104790419161677,1.3854175717364405
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,10000,0.8,0.3777083028871501,788,0.23018132521232,0.21768366166963204,0.5355329949238579,1.9391124557452821
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,30000,0.8,0.3777083028871501,314,0.29846551803591537,0.0,0.47770700636942676,3.2475381569142914
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,100,0.9,0.5796484434413774,2364,0.11959195888446236,0.0,0.14974619289340102,0.1742037502400249
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,200,0.9,0.5796484434413774,2364,0.15275779422285046,0.0,0.21192893401015228,0.26930633637188384
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,500,0.9,0.5796484434413774,2364,0.2059117443598545,0.0,0.31006768189509304,0.4497275026465981
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,1000,0.9,0.5796484434413774,2364,0.26379663869693093,0.0,0.4010152284263959,0.655238581049162
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,2000,0.9,0.5796484434413774,1714,0.3185856825078708,0.0,0.4918319719953326,0.9517952803488472
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,5000,0.9,0.5796484434413774,1042,0.3835702507317201,0.3334061025850321,0.5767754318618042,1.4601140172112903
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,10000,0.9,0.5796484434413774,665,0.4327668478815303,0.38329081999410874,0.5654135338345865,2.064071355394897
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,30000,0.9,0.5796484434413774,288,0.632279162891489,0.3455162306248427,0.5347222222222222,3.6290455917676576
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,100,0.95,0.7536152150975405,1484,0.16338550374596664,0.0,0.1765498652291105,0.20868336997986825
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,200,0.95,0.7536152150975405,1484,0.20946332008010154,0.0,0.24191374663072776,0.3101012621242723
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,500,0.95,0.7536152150975405,1484,0.26748773906164364,0.0,0.34097035040431267,0.5047112631940138
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,1000,0.95,0.7536152150975405,1484,0.3374827336097735,0.0,0.44272237196765496,0.7101288115070548
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,2000,0.95,0.7536152150975405,1138,0.3871721263032466,0.12808473651482188,0.5202108963093146,1.012228927173098
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,5000,0.95,0.7536152150975405,776,0.35071848935309713,0.274795416084217,0.5592783505154639,1.5229547976083633
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,10000,0.95,0.7536152150975405,542,0.31510719468901294,0.30697437235938096,0.5424354243542435,2.085312294978147
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_1000ms,30000,0.95,0.7536152150975405,257,0.41577624772811045,0.638057446864515,0.5603112840466926,3.5948026896421146
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,100,0.8,0.0008051114943701956,5102,0.0813315350443633,0.0,0.1528812230497844,0.16015608229357556
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,200,0.8,0.0008051114943701956,5102,0.10025638146032802,0.0,0.19835358682869464,0.2415919377771998
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,500,0.8,0.0008051114943701956,5102,0.12358096576320984,0.0,0.28106624852998824,0.3938017475504547
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,1000,0.8,0.0008051114943701956,5102,0.14321470008080026,0.0,0.3516268130145041,0.5659868210652367
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,2000,0.8,0.0008051114943701956,3263,0.14538388812027309,0.0,0.40698743487588107,0.8070515900573022
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,5000,0.8,0.0008051114943701956,1653,0.09995619591457984,0.0,0.46098003629764067,1.2773124088887478
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,10000,0.8,0.0008051114943701956,926,0.2506456964354005,0.1915987039846634,0.5345572354211663,1.7870426098092047
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,30000,0.8,0.0008051114943701956,338,0.06735876752813993,0.01914964104010597,0.5,3.2103543387781244
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,100,0.9,0.14926038113481185,3971,0.10754002039012053,0.0,0.17300428103752202,0.19646497812288874
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,200,0.9,0.14926038113481185,3971,0.12655035920443028,0.0,0.21782926215059178,0.2882971549062692
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,500,0.9,0.14926038113481185,3971,0.1431502819415872,0.0,0.29312515739108536,0.4374602400312947
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,1000,0.9,0.14926038113481185,3971,0.16275784639693822,0.0,0.3699320070511206,0.6111236795570609
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,2000,0.9,0.14926038113481185,2731,0.21003642083462773,0.0,0.4262175027462468,0.8646863145166824
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,5000,0.9,0.14926038113481185,1483,0.16460168076306714,0.0,0.47741065407956845,1.316486221942822
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,10000,0.9,0.14926038113481185,860,0.22077605881691392,0.1279395939329797,0.513953488372093,1.8676064781559072
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,30000,0.9,0.14926038113481185,328,0.017883386308674445,0.0,0.4878048780487805,3.133922079884991
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,100,0.95,0.3331482530319383,2782,0.13002068114170504,0.0,0.17828900071890727,0.21620668422931447
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,200,0.95,0.3331482530319383,2782,0.15311192647983596,0.0,0.22286125089863407,0.31323980885285796
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,500,0.95,0.3331482530319383,2782,0.16956709469732179,0.0,0.301941049604601,0.48008155091205845
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,1000,0.95,0.3331482530319383,2782,0.18666628049845332,0.0,0.3756290438533429,0.6596171645078351
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,2000,0.95,0.3331482530319383,2070,0.2340650672514461,0.0,0.4400966183574879,0.915504740491817
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,5000,0.95,0.3331482530319383,1219,0.20096709535584223,0.0,0.49302707136997537,1.4190028718790144
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,10000,0.95,0.3331482530319383,760,0.1706232805975056,0.04468831942883167,0.506578947368421,1.9273223041617573
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_100ms,30000,0.95,0.3331482530319383,310,0.3718026211190432,0.0,0.49032258064516127,3.3212097387886668
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,100,0.8,0.07159202303305971,4713,0.08517339957839289,0.0,0.15404201145767027,0.16565137560662285
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,200,0.8,0.07159202303305971,4713,0.10026251461099357,0.0,0.19838743899851474,0.24826658895067158
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,500,0.8,0.07159202303305971,4713,0.11889676453928785,0.0,0.2802885635476342,0.40113162689927845
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,1000,0.8,0.07159202303305971,4713,0.14023721483723844,0.0,0.35794610651389774,0.5847655712264255
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,2000,0.8,0.07159202303305971,3083,0.15218509300430927,0.0,0.4086928316574765,0.8164343729339804
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,5000,0.8,0.07159202303305971,1593,0.16338696421811927,0.0,0.4620213433772756,1.3053027129198356
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,10000,0.8,0.07159202303305971,905,0.1746792630429924,0.10277604521657935,0.5149171270718232,1.7752586921597022
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,30000,0.8,0.07159202303305971,336,0.3004308191458071,0.15947328733778576,0.5178571428571429,3.0417028890460474
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,100,0.9,0.274379729249622,3377,0.12404042119741604,0.0,0.17263843648208468,0.1960410221542477
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,200,0.9,0.274379729249622,3377,0.15147647922336774,0.0,0.2194255256144507,0.2911374916533438
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,500,0.9,0.274379729249622,3377,0.16728307667357692,0.0,0.2996742671009772,0.4509235286191535
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,1000,0.9,0.274379729249622,3377,0.1889147735516343,0.0,0.3790346461356233,0.6343774322732467
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,2000,0.9,0.274379729249622,2398,0.18915259252441996,0.0,0.43077564637197663,0.8956467186809447
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,5000,0.9,0.274379729249622,1346,0.18274355393979208,0.0,0.4866270430906389,1.3366862123279992
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,10000,0.9,0.274379729249622,813,0.21321161127233806,0.06382064866139459,0.5079950799507995,1.8738689593749873
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,30000,0.9,0.274379729249622,318,0.2171842509889186,0.0,0.4779874213836478,3.1814620903161757
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,100,0.95,0.47718908132448146,2238,0.16098071831248514,0.0,0.18141197497765862,0.21726960988093924
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,200,0.95,0.47718908132448146,2238,0.19256473321129597,0.0,0.24084003574620197,0.3178138384092371
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,500,0.95,0.47718908132448146,2238,0.22750466865881758,0.0,0.3266309204647006,0.4843748252474976
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,1000,0.95,0.47718908132448146,2238,0.24822436543945275,0.0,0.4061662198391421,0.6850642338917637
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,2000,0.95,0.47718908132448146,1716,0.3049940808055646,0.0,0.48543123543123545,0.9557137159518904
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,5000,0.95,0.47718908132448146,1061,0.3244377700652224,0.2548743119190622,0.5438265786993403,1.484149497826973
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,10000,0.95,0.47718908132448146,694,0.31501241266660407,0.21692458404887205,0.5273775216138329,2.003231490351697
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_200ms,30000,0.95,0.47718908132448146,292,0.42515730262150414,0.4476386095275675,0.541095890410959,3.502539125681673
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,100,0.8,0.2458453294647272,3957,0.09637926763100363,0.0,0.15491533990396766,0.16211688456689552
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,200,0.8,0.2458453294647272,3957,0.11950334600947467,0.0,0.19888804649987366,0.24723277752239153
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,500,0.8,0.2458453294647272,3957,0.13988052481425395,0.0,0.28430629264594387,0.41416624191125245
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,1000,0.8,0.2458453294647272,3957,0.17141775395239742,0.0,0.3702299722011625,0.6085537512203489
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,2000,0.8,0.2458453294647272,2693,0.17128281985941027,0.0,0.42109171927218714,0.8533036167248106
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,5000,0.8,0.2458453294647272,1443,0.16659807900683932,0.0,0.4802494802494803,1.3379255219863204
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,10000,0.8,0.2458453294647272,846,0.3387303362282701,0.1720886961475987,0.524822695035461,1.8698840665920942
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,30000,0.8,0.2458453294647272,324,0.35045930881317855,0.0,0.48148148148148145,3.1904646675872232
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,100,0.9,0.4628411283647568,2639,0.12548785890923556,0.0,0.15839333080712392,0.18737812732764364
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,200,0.9,0.4628411283647568,2639,0.1573788916461479,0.0,0.2152330428192497,0.2737166100714124
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,500,0.9,0.4628411283647568,2639,0.20245311733748467,0.0,0.31943918150814704,0.4503927779006388
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,1000,0.9,0.4628411283647568,2639,0.24129228621136284,0.0,0.4065934065934066,0.6639334020911808
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,2000,0.9,0.4628411283647568,1921,0.26719923842956933,0.0,0.4799583550234253,0.9217944790572511
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,5000,0.9,0.4628411283647568,1161,0.2183115290471244,0.12775446613710884,0.5211024978466839,1.4236549610858107
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,10000,0.9,0.4628411283647568,724,0.18851305499717966,0.21069787466299061,0.5234806629834254,1.979014244014644
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,30000,0.9,0.4628411283647568,303,0.26131559174023555,0.16570166689544585,0.5082508250825083,3.5096893113684824
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,100,0.95,0.6512499444043331,1669,0.16841483635099125,0.0,0.18274415817855003,0.2210580450142162
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,200,0.95,0.6512499444043331,1669,0.19880773997078946,0.0,0.2372678250449371,0.30633592868795434
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,500,0.95,0.6512499444043331,1669,0.25353125123341397,0.0,0.3397243858597963,0.48305376510372783
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,1000,0.95,0.6512499444043331,1669,0.28960114759997174,0.0,0.42061114439784303,0.6908897088235137
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,2000,0.95,0.6512499444043331,1329,0.3363307759450826,0.0,0.49360421369450713,0.9828392701308354
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,5000,0.95,0.6512499444043331,894,0.35592688526224503,0.27467453769469685,0.5615212527964206,1.4711537111729156
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,10000,0.95,0.6512499444043331,598,0.29828515390282706,0.34481320933588133,0.5484949832775919,2.083460679336488
20260908T120838Z_3cfee030,NEW12,BTC,leader_gap_500ms,30000,0.95,0.6512499444043331,274,0.24918644544921786,0.24919038547177585,0.5255474452554745,3.538684974423907
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,100,0.8,0.797139936919687,4875,0.14167944407605365,0.0,0.23692307692307693,0.1900284376761509
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,200,0.8,0.797139936919687,4875,0.1813068942498429,0.0,0.310974358974359,0.28632105796879803
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,500,0.8,0.797139936919687,4874,0.2124941690913987,0.0,0.4099302421009438,0.5139805389673564
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,1000,0.8,0.797139936919687,4874,0.24264556273232263,0.0,0.4755847353303242,0.7733890039893017
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,2000,0.8,0.797139936919687,3178,0.26606062077640896,0.04038755901714097,0.5066079295154186,1.060566964956212
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,5000,0.8,0.797139936919687,1633,0.190729384028961,0.08071627623618127,0.5205143906919779,1.6449734695597542
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,10000,0.8,0.797139936919687,907,0.379135517180382,0.28317094827867706,0.5490628445424476,2.37298073193544
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,30000,0.8,0.797139936919687,338,0.4320696452551741,0.3852388828079478,0.5325443786982249,3.96369532938051
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,100,0.9,1.2960019633420952,3336,0.16881599517191553,0.0,0.2841726618705036,0.2320067044892017
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,200,0.9,1.2960019633420952,3336,0.21139404763692476,0.0,0.35851318944844124,0.3377030380305796
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,500,0.9,1.2960019633420952,3336,0.23159809717489283,0.0,0.454136690647482,0.578380776511501
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,1000,0.9,1.2960019633420952,3336,0.21193730380837497,0.04024460695473131,0.500599520383693,0.8341348457928505
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,2000,0.9,1.2960019633420952,2332,0.25923497237953375,0.12200828098163363,0.5377358490566038,1.1537250696110142
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,5000,0.9,1.2960019633420952,1332,0.21875699850807379,0.16158206491090343,0.5322822822822822,1.7380642021350579
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,10000,0.9,1.2960019633420952,783,0.1867783975405437,0.2426060744520342,0.5312899106002554,2.5203224418211407
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,30000,0.9,1.2960019633420952,316,0.14380226995589884,0.040575329796621595,0.5031645569620253,4.061877679195685
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,100,0.95,1.9538479055227818,2056,0.18881320617781935,0.0,0.32830739299610895,0.2738265118949043
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,200,0.95,1.9538479055227818,2056,0.2372430865334082,0.0,0.4066147859922179,0.3915565583662374
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,500,0.95,1.9538479055227818,2056,0.2624235683459439,0.04024460695473131,0.5009727626459144,0.6811810167529897
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,1000,0.95,1.9538479055227818,2056,0.25393500326545554,0.12105878264667691,0.5374513618677043,0.9436828591282928
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,2000,0.95,1.9538479055227818,1563,0.21783272658985176,0.12263343028173779,0.5438259756877799,1.2765029878101586
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,5000,0.95,1.9538479055227818,995,0.19322369206683884,0.12071875949315469,0.5236180904522613,1.8941409304017158
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,10000,0.95,1.9538479055227818,641,0.1364121713902579,0.12120208225052664,0.5117004680187207,2.6269379373700987
20260908T120838Z_3cfee030,NEW12,ETH,bitget_ofi,30000,0.95,1.9538479055227818,278,0.48168525901339576,0.262259197468806,0.5287769784172662,4.188743485345517
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,100,0.8,1.0,6338,0.08164248400637053,0.0,0.1517828968128747,0.15504075496938763
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,200,0.8,1.0,6338,0.10783732210315478,0.0,0.21315872514988957,0.2454925388422843
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,500,0.8,1.0,6338,0.10777511705838493,0.0,0.30388135058378035,0.45250866563638537
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,1000,0.8,1.0,6338,0.10851728459346563,0.0,0.3769327863679394,0.6894659526751801
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,2000,0.8,1.0,3907,0.1017886368973702,0.0,0.4220629639109291,0.985660130449108
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,5000,0.8,1.0,1854,0.14916813497077167,0.0,0.4848975188781014,1.5467661880316685
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,10000,0.8,1.0,996,0.0630030086943236,0.040434264009237,0.5050200803212851,2.2383912096053464
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,30000,0.8,1.0,349,-0.41696707353452644,-0.12138254721349995,0.47564469914040114,3.9149066000151245
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,100,0.9,1.0,6338,0.08164248400637053,0.0,0.1517828968128747,0.15504075496938763
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,200,0.9,1.0,6338,0.10783732210315478,0.0,0.21315872514988957,0.2454925388422843
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,500,0.9,1.0,6338,0.10777511705838493,0.0,0.30388135058378035,0.45250866563638537
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,1000,0.9,1.0,6338,0.10851728459346563,0.0,0.3769327863679394,0.6894659526751801
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,2000,0.9,1.0,3907,0.1017886368973702,0.0,0.4220629639109291,0.985660130449108
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,5000,0.9,1.0,1854,0.14916813497077167,0.0,0.4848975188781014,1.5467661880316685
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,10000,0.9,1.0,996,0.0630030086943236,0.040434264009237,0.5050200803212851,2.2383912096053464
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,30000,0.9,1.0,349,-0.41696707353452644,-0.12138254721349995,0.47564469914040114,3.9149066000151245
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,100,0.95,1.0,6338,0.08164248400637053,0.0,0.1517828968128747,0.15504075496938763
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,200,0.95,1.0,6338,0.10783732210315478,0.0,0.21315872514988957,0.2454925388422843
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,500,0.95,1.0,6338,0.10777511705838493,0.0,0.30388135058378035,0.45250866563638537
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,1000,0.95,1.0,6338,0.10851728459346563,0.0,0.3769327863679394,0.6894659526751801
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,2000,0.95,1.0,3907,0.1017886368973702,0.0,0.4220629639109291,0.985660130449108
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,5000,0.95,1.0,1854,0.14916813497077167,0.0,0.4848975188781014,1.5467661880316685
20260908T120838Z_3cfee030,NEW12,ETH,bitget_trade_flow,10000,0.95,1.0,996,0.0630030086943236,0.040434264009237,0.5050200803212851,2.2383912096053464
